division_numeric_code,start_date,end_date,is_in_union,age_range,data_series_type,group_type_relative_to_baseline,contraceptive_use_modern,contraceptive_use_traditional,contraceptive_use_all,unmet_need_for_modern_methods,unmet_need_for_any_method,is_pertaining_to_methods_used_since_last_pregnancy,pertaining_to_methods_used_since_last_pregnancy_reason,has_geographical_region_bias,geographical_region_bias_reason,has_non_pregnant_and_other_positive_biases,non_pregnant_and_other_positive_biases_reason,age_group_bias,modern_method_bias,has_traditional_method_bias,traditional_method_bias_reason,has_absence_of_probing_questions_bias,se_modern,se_traditional,se_unmet_need,se_log_r_modern_no_use,se_log_r_traditional_no_use,se_log_r_unmet_no_need,source_id,record_id
840,1973,1974,Y,15-49,Other,MW,0.6350000,0.062,,0.062,,N,,N,,N,,?,None,N,,N,,,,,,,5194,Y_1501
840,1975,1976,Y,15-49,Other,MW,0.7320000,0.058,,0.058,,N,,N,,N,,?,None,N,,N,,,,,,,5195,Y_1502
840,1976,1976.747925,Y,15-49,Other,MW,0.6050000,0.071,,0.071,,N,,N,,N,,?,None,N,,N,,,,,,,5196,Y_1503
840,2006,2009,Y,15-49,National survey,MW,,,0.771078369,,0.058,N,,N,,N,,?,None,N,,N,,,,,,,5198,Y_1504
704,1998,1999,Y,15-49,Other,MW,0.5790000,0.14,,0.14,,N,,N,,N,,None,None,N,,N,,,,,,,5199,Y_1505
642,1978.413696,1978.578125,Y,15-49,Other,EM,0.0530000,0.528,,0.528,,N,,N,,N,,None,None,N,,N,,,,,,,5210,Y_1506
729,1978,1980,Y,15-49,Other,MW,0.0390000,0.007,,0.007,,N,,Y,Data pertain to pre-secession Northern Sudan.,N,,None,None,N,,N,,,,,,,5212,Y_1507
729,1999.328735,1999.413696,Y,15-49,Other,MW,0.0540000,0.02,,0.02,,N,,Y,Data pertain to pre-secession Northern Sudan.,N,,None,None,N,,N,,,,,,,5215,Y_1508
729,1989.832886,1990.411011,Y,15-49,DHS,MW,0.0551852,0.031481481,,0.031481481,,N,,N,,N,,None,None,N,,N,,,,,,,5219,Y_1509
729,1992,1994,Y,15-49,Other,MW,0.0690000,0.03,,,0.26,N,,Y,Data pertain to pre-secession Northern Sudan.,N,,None,None,N,,N,,,,,,,5220,Y_1510
729,2006,2007,Y,15-49,Other,MW,0.0900000,0.004,,0.004,,N,,Y,Data pertain to pre-secession Northern Sudan.,N,,None,None,N,,N,,,,,,,5223,Y_1511
728,2006,2007,Y,15-49,Other,MW,0.0330000,0.002,,0.002,,N,,N,,N,,None,None,N,,N,,,,,,,5240,Y_1512
704,2010.246582,2010.246582,Y,15-49,National survey,MW,0.6750156,0.104568983,,0.104568983,,N,,N,,N,,None,None,N,,N,,,,,,,5257,Y_1513
591,2009,2010,Y,15-49,Other,MW,0.4880000,0.034,,0.034,,N,,N,,N,,None,None,N,,N,,,,,,,5273,Y_1514
686,2010.747925,2011.32605,Y,15-49,DHS,MW,0.1209578,0.010344832,,,0.30087228,N,,N,,N,,None,None,N,,N,0.005908076,0.001699019,0.007077576,0.05574482,0.166560267,0.034390286,5274,Y_1515
188,2010.413696,2010.830078,Y,15-49,National survey,MW,,,0.821,,0.117,N,,N,,N,,None,None,N,,N,,,,,,,5275,Y_1516
368,2011.117798,2011.208252,Y,15-49,MICS,MW,0.3359873,0.188590823,,,0.08,N,,N,,N,,None,None,N,,Y,0.004115432,0.003524543,0.002723471,0.019528832,0.027737518,0.029063714,5334,Y_1517
608,2011,2012,Y,15-49,National survey,MW,0.3690000,0.12,,,0.193,N,,N,,N,,None,None,N,,N,,,,,,,5335,Y_1518
356,2007.915039,2008.997314,Y,15-49,National survey,MW,0.4820000,0.066,,,0.205,N,,N,,N,,None,None,N,,N,,,,,,,5336,Y_1519
400,2012.668457,2013,Y,15-49,DHS,MW,0.4231194,0.188621637,,,0.117317671,N,,N,,N,,None,None,N,,N,0.007333166,0.00534609,0.005719009,0.033759357,0.039412314,0.060849842,5339,Y_1520
504,2010.832886,2011.243896,Y,15-49,Other,MW,0.5860000,0.088,,,0.109,N,,N,,N,,None,None,N,,N,,,,,,,5353,Y_1521
729,2010.49585,2010.912354,Y,15-49,MICS,MW,0.0846767,0.005876742,,,0.289,N,,N,,N,,None,None,N,,Y,0.004627717,0.001080302,0.006459364,0.059759936,0.185118854,0.029441404,5355,Y_1522
604,2011.161621,2011.997314,Y,15-49,DHS,MW,0.5110184,0.242789096,,,0.097224648,N,,N,,N,,None,None,N,,N,0.00617751,0.005335497,0.003438504,0.0291157,0.034199754,0.049210696,5373,Y_1523
408,2004.536987,2004.608276,Y,15-49,Other,MW,0.5630000,0.114,,0.114,,N,,N,,N,,+,None,N,,N,,,,,,,5374,Y_1524
408,2006.783569,2006.854736,Y,15-49,Other,MW,0.5850000,0.106,,,0.158,N,,N,,Y,,+,None,N,,N,,,,,,,5375,Y_1525
760,2009,2010,Y,15-49,Other,MW,0.3750000,0.164,,,0.164,N,,N,,N,,None,None,N,,N,,,,,,,5399,Y_1526
764,2009,2010,Y,15-49,National survey,MW,0.7740000,0.022,,0.022,,N,,N,,N,,None,None,N,,N,,,,,,,5400,Y_1527
32,2004,2006,Y,15-49,Other,SA,0.6990000,0.09,,0.09,,N,,N,,N,,None,None,N,,N,,,,,,,5404,Y_1528
348,1969,1970,Y,15-49,Other,MW,0.3100000,0.35,,0.35,,N,,N,,N,,?,None,N,,N,,,,,,,5407,Y_1529
562,2012.084961,2012.49585,Y,15-49,DHS,MW,0.1221064,0.016928957,,,0.16012979,N,,N,,N,,None,None,N,,N,0.006355241,0.001833781,0.005387588,0.05975709,0.111702122,0.04137812,5413,Y_1530
554,1976,1977,Y,15-49,National survey,MW,0.6150000,0.086,,0.086,,N,,N,,Y,,?,None,N,,N,,,,,,,5415,Y_1531
792,1963,1964,Y,15-49,Other,MW,0.0670000,0.21,,0.21,,N,,N,,N,,?,None,N,,N,,,,,,,5416,Y_1532
586,2007.49585,2008.49585,Y,15-49,Other,MW,0.1930000,0.077,,0.077,,N,,N,,N,,None,None,N,,N,,,,,,,5418,Y_1533
324,2012.416382,2012.832886,Y,15-49,DHS,MW,0.0463216,0.009518603,,,0.236766659,N,,N,,N,,None,None,N,,N,0.004212214,0.001439735,0.007051664,0.095444735,0.152953407,0.039835673,5422,Y_1534
233,2004.668457,2005.915039,Y,15-49,Other,MW,0.5790000,0.055,,0.055,,N,,N,,N,,+,+,N,,N,,,,,,,5424,Y_1535
40,2008.706909,2009.123291,Y,15-49,Other,MW,0.6760000,0.02,,0.02,,N,,N,,N,,+,+,N,,N,,,,,,,5426,Y_1536
56,2008.084961,2010.411011,Y,15-49,Other,MW,0.7280000,0.009,,0.009,,N,,N,,N,,+,+,N,,N,,,,,,,5427,Y_1537
100,2004.835571,2005,Y,15-49,Other,MW,0.3680000,0.276,,0.276,,N,,N,,N,,+,+,N,,N,,,,,,,5428,Y_1538
100,2007.246582,2007.493164,Y,15-49,Other,MW,0.3960000,0.305,,0.305,,N,,N,,N,,+,-,N,,N,,,,,,,5429,Y_1539
250,2005.734253,2005.920532,Y,15-49,Other,MW,0.7210000,0.01,,0.01,,N,,N,,N,,+,+,N,,N,,,,,,,5430,Y_1540
250,2008.802734,2008.947998,Y,15-49,Other,MW,0.7100000,0.04,,0.04,,N,,N,,N,,+,-,N,,N,,,,,,,5431,Y_1541
268,2009.246582,2009.493164,Y,15-49,Other,MW,0.2300000,0.092,,0.092,,N,,N,,N,,+,-,N,,N,,,,,,,5432,Y_1542
268,2006.161621,2006.408203,Y,15-49,Other,MW,0.3140000,0.145,,0.145,,N,,N,,N,,+,+,N,,N,,,,,,,5433,Y_1543
276,2005.142456,2005.358887,Y,15-49,Other,MW,0.6450000,0.038,,0.038,,N,,N,,N,,+,+,N,,N,,,,,,,5434,Y_1544
276,2008.084961,2008.246582,Y,15-49,Other,MW,0.4910000,0.013,,0.013,,N,,N,,N,,+,-,N,,N,,,,,,,5435,Y_1545
440,2006.246582,2006.994507,Y,15-49,Other,MW,0.5230000,0.128,,0.128,,N,,N,,N,,+,+,N,,N,,,,,,,5438,Y_1546
642,2005.849365,2005.96167,Y,15-49,Other,MW,0.5050000,0.194,,0.194,,N,,N,,N,,+,+,N,,N,,,,,,,5442,Y_1547
643,2004.416382,2004.665771,Y,15-49,Other,MW,0.5300000,0.155,,0.155,,N,,N,,N,,+,+,N,,N,,,,,,,5443,Y_1548
296,2009.71228,2009.96167,Y,15-49,National survey,MW,0.1800000,0.043,,,0.28,N,,N,,N,,None,None,N,,N,,,,,,,5444,Y_1549
566,2013.084961,2013.493164,Y,15-49,DHS,MW,0.0966455,0.054851856,,,0.16098638,N,,N,,N,,None,None,N,,N,0.003723233,0.002331152,0.0032218,0.043843585,0.046795246,0.024645518,5447,Y_1550
776,2012,2013,Y,15-49,National survey,MW,0.2840000,0.057,,,0.252,N,,N,,N,,None,None,Y,,N,,,,,,,5448,Y_1551
548,2013,2014,Y,15-49,MICS,MW,0.3710000,0.119,,,0.242,N,,N,,N,,None,None,Y,,Y,,,,,,,5450,Y_1552
332,2012,2012.49585,Y,15-49,DHS,MW,0.3127474,0.03227179,,,0.353359613,N,,N,,N,,None,None,N,,N,0.008942054,0.002759825,0.007619881,0.042250343,0.090108202,0.038304537,5451,Y_1553
268,2010.747925,2011.158936,Y,15-49,Other,MW,0.3470000,0.185,,,0.123,N,,N,,N,,?,None,N,,N,,,,,,,5453,Y_1554
840,2006.413696,2010.493164,Y,15-49,National survey,MW,,,0.764224204,,0.08,N,,N,,N,,?,None,N,,N,,,,,,,5454,Y_1555
203,2005,2006,Y,15-49,Other,MW,0.5590000,0.064,,,0.081,N,,N,,N,,+,+,N,,N,,,,,,,5455,Y_1556
203,2008,2009,Y,15-49,Other,MW,0.7760000,0.087,,,0.043,N,,N,,N,,+,-,N,,N,,,,,,,5456,Y_1557
417,2012.583618,2013,Y,15-49,DHS,MW,0.3367072,0.026211521,,,0.180211075,N,,N,,N,,None,None,N,,N,0.008105205,0.002689365,0.007063924,0.037256639,0.108244088,0.048627567,5457,Y_1558
360,2012.331543,2012.580811,Y,15-49,DHS,MW,0.5786250,0.04004328,,,0.136266001,N,,N,,N,,None,None,N,,N,,,,,,,5458,Y_1559
174,2012.583618,2013,Y,15-49,DHS,MW,0.1415773,0.052061013,,,0.323444413,N,,N,,N,,None,None,N,,N,0.008186644,0.005220528,0.010816789,0.069717924,0.109480504,0.052125263,5459,Y_1560
466,2012.835571,2013.158936,Y,15-49,DHS,MW,0.0989148,0.004533932,,,0.260032842,N,,N,,N,,None,None,N,,N,,,,,,,5460,Y_1561
586,2012.750732,2013.32605,Y,15-49,DHS,MW,0.2609759,0.093116665,,,0.200847433,N,,N,,N,,None,None,N,,N,0.006900718,0.00467159,0.006026915,0.038218537,0.05897193,0.03677573,5461,Y_1562
270,2013.084961,2013.32605,Y,15-49,DHS,MW,0.0807911,0.008867299,,,0.249183122,N,,N,,N,,None,None,N,,N,,,,,,,5462,Y_1563
634,2012,2013,Y,15-49,MICS,MW,0.3440000,0.031,,,0.124,N,,N,,N,,None,None,N,,Y,,,,,,,5463,Y_1564
408,2010,2011,Y,15-49,National survey,MW,0.6530000,0.06,,,0.145,N,,N,,Y,,+,None,N,,N,,,,,,,5467,Y_1565
430,2013.161621,2013.578125,Y,15-49,DHS,MW,0.1906418,0.011709404,,,0.311019477,N,,N,,N,,None,None,N,,N,0.012715764,0.004515029,0.01051697,0.084554117,0.396444119,0.050183478,5469,Y_1566
686,2012.668457,2013.493164,Y,15-49,DHS,MW,0.1608999,0.017479283,,,0.292097389,N,,N,,N,,None,None,N,,N,0.009696974,0.002158651,0.008102333,0.072646561,0.129031822,0.04133552,5490,Y_1567
231,2014,2014.243896,Y,15-49,PMA,MW,0.3288853,0.003372563,,,0.285925051,N,,N,,N,,None,None,N,,N,0.022482262,8.68E-04,0.016837674,0.101773953,0.261001356,0.088984534,5503,Y_1568
704,2006,2007,Y,15-49,Other,MW,0.6840000,0.134,,0.134,,N,,N,,N,,None,None,N,,N,,,,,,,5546,Y_1569
566,2012.498657,2013,Y,15-49,National survey,MW,0.1073864,0.027613636,,0.027613636,,N,,N,,N,,None,None,N,,N,,,,,,,5549,Y_1570
484,2009.49585,2009.520508,Y,15-49,National survey,MW,0.6742500,0.05075,,,0.098,N,,N,,N,,None,None,N,,N,,,,,,,5550,Y_1571
643,2011,2012,Y,15-49,National survey,MW,0.5500000,0.13,,,0.08,N,,N,,N,,?,None,N,,N,,,,,,,5551,Y_1572
604,2012.164429,2013,Y,15-49,DHS,MW,0.5179519,0.236993167,,,0.095418998,N,,N,,N,,None,None,N,,N,0.007013117,0.005372882,0.003177524,0.032075267,0.03375768,0.043587349,5555,Y_1573
694,2013.413696,2013.830078,Y,15-49,DHS,MW,0.1560313,0.010274056,,,0.249937215,N,,N,,N,,None,None,N,,N,0.006226908,0.001435289,0.006110921,0.047589497,0.142403536,0.032892872,5556,Y_1574
792,2013,2014,Y,15-49,DHS,MW,0.4740000,0.26,,,0.059,N,,N,,N,,None,None,N,,N,,,,,,,5557,Y_1575
364,2010.49585,2011.158936,Y,15-49,Other,MW,0.5700000,0.217,,,0.057,N,,N,,N,,None,None,N,,N,,,,,,,5558,Y_1576
512,2007.49585,2008.413696,Y,15-49,Other,MW,0.1530000,0.091,,,0.559,N,,Y,Data pertain to nationals of the country.,N,,None,None,N,,N,,,,,,,5559,Y_1577
728,2010.238403,2010.493164,Y,15-49,MICS,MW,0.0158601,0.024145883,,,0.263,N,,N,,N,,None,None,N,,Y,0.001792329,0.00252202,0.009373829,0.11504672,0.107177309,0.042293953,5560,Y_1578
222,2014.161621,2014.739746,Y,15-49,MICS,MW,0.6771302,0.041195497,,,0.11090534,N,,N,,N,,None,None,N,,Y,0.007739674,0.003014122,0.004519338,0.036592799,0.078813897,0.055966002,5561,Y_1579
862,2010,2011,Y,15-49,National survey,MW,,,0.749912475,,,N,,N,,N,,None,None,N,,N,,,,,,,5562,Y_1580
275,2013.832886,2014.32605,Y,15-49,MICS,MW,0.4399149,0.1317112,,,0.10877038,N,,N,,N,,None,None,N,,Y,0.006073175,0.004332304,0.003740824,0.026644904,0.040897646,0.041724443,5563,Y_1581
148,2014.747925,2015.32605,Y,15-49,DHS,MW,0.0503692,0.006135699,,,0.229336627,N,,N,,N,,None,None,N,,N,0.00362204,9.91E-04,0.005894599,0.07598672,0.163413709,0.033021842,5564,Y_1582
356,2015.052002,2016.926025,Y,15-49,DHS,MW,0.4775792,0.057823061,,,0.185946659,N,,N,,N,,None,None,N,,N,,,,,,,5565,Y_1583
116,2014.413696,2014.997314,Y,15-49,DHS,MW,0.3881346,0.175027759,,,0.124604457,N,,N,,N,,None,None,N,,N,0.00700552,0.005645566,0.004633131,0.03115738,0.041344215,0.043372275,5566,Y_1584
262,2012.460327,2012.761597,Y,15-49,Other,MW,0.1800000,0.01,,0.01,,N,,N,,N,,None,None,N,,N,,,,,,,5568,Y_1585
558,2011.413696,2012.909546,Y,15-49,DHS,MW,0.7740000,0.03,,,0.032,N,,N,,N,,None,None,N,,N,,,,,,,5569,Y_1586
704,2011.246582,2011.298584,Y,15-49,National survey,MW,0.6859213,0.096041228,,0.096041228,,N,,N,,N,,None,None,N,,N,,,,,,,5576,Y_1587
417,2014.30957,2014.493164,Y,15-49,MICS,MW,0.3994052,0.019781243,,,0.190958963,N,,N,,N,,None,None,N,,Y,0.009884643,0.002218335,0.008104901,0.042019496,0.117617058,0.050768531,5577,Y_1588
688,2014.084961,2014.32605,Y,15-49,MICS,MW,0.1841890,0.399747271,,,0.149429854,N,,N,,N,,None,None,N,,Y,0.010074032,0.013061435,0.007844703,0.073502886,0.061065461,0.081470831,5578,Y_1589
496,2013.745239,2013.989014,Y,15-49,MICS,MW,0.4820098,0.063823093,,,0.173077397,N,,N,,N,,None,None,N,,Y,0.006153977,0.002906531,0.004609607,0.025722558,0.050802478,0.036320211,5579,Y_1590
704,2013.915039,2014.243896,Y,15-49,MICS,MW,0.5684002,0.188791667,,,0.061052695,N,,N,,N,,None,None,N,,Y,0.006985244,0.005988664,0.003233532,0.032513989,0.04500646,0.064261548,5580,Y_1591
454,2013.832886,2014.320557,Y,15-49,MICS,MW,0.5735197,0.012478474,,,0.194394518,N,,N,,N,,None,None,N,,Y,0.005865323,0.002282069,0.00494642,0.024045286,0.186432493,0.039817284,5582,Y_1592
748,2014.49585,2014.830078,Y,15-49,MICS,MW,0.6553212,0.006091581,,,0.152297128,N,,N,,N,,None,None,N,,Y,0.011006329,0.002001436,0.008877084,0.04895745,0.332257935,0.098638024,5584,Y_1593
716,2014.123291,2014.284912,Y,15-49,MICS,MW,0.6646100,0.005095423,,,0.103821286,N,,N,,N,,None,None,N,,Y,0.005921196,8.17E-04,0.003685242,0.026590011,0.161009315,0.044248224,5585,Y_1594
368,2018,2019,Y,15-49,MICS,MW,0.3610000,0.167,,,0.133,N,,N,,N,,None,None,N,,Y,,,,,,,5586,Y_1595
512,2014,2015,Y,15-49,Other,MW,0.1880000,0.109,,,0.178,N,,N,,N,,None,None,N,,N,,,,,,,5587,Y_1596
208,1991.580811,1993.158936,Y,15-49,Other,MW,,,0.765,,,N,,N,,N,,None,None,N,,N,,,,,,,5588,Y_1597
250,2010.413696,2011.082153,Y,15-49,National survey,MW,0.7270000,0.057,,0.057,,N,,N,,N,,None,None,N,,N,,,,,,,5589,Y_1598
214,2009.983521,2010.082153,Y,15-49,DHS,MW,0.7110000,0.019,,0.019,,N,,N,,N,,None,None,Y,,N,,,,,,,5591,Y_1599
729,2014.69043,2014.846558,Y,15-49,MICS,MW,0.1203655,0.007415029,,,0.265792608,N,,N,,N,,None,None,N,,Y,0.005576422,0.001268841,0.005897174,0.053204171,0.173861972,0.029401463,5593,Y_1600
50,2012.917847,2013.32605,Y,15-49,MICS,MW,0.5926917,0.024883716,,,0.138952247,N,,N,,N,,None,None,N,,Y,0.003622931,8.65E-04,0.002395881,0.015481321,0.03700405,0.021033735,5595,Y_1601
288,2013.49585,2013.912354,Y,15-49,PMA,MW,0.1881517,0.011148358,,,0.404581673,N,,N,,N,,None,None,N,,N,0.013133054,0.003278803,0.013998696,0.087533249,0.302139796,0.059158384,5602,Y_1602
36,2005.643799,2006.186279,Y,15-49,National survey,MW,0.6305800,0.02104,,0.02104,,N,,N,,N,,+,None,N,,N,,,,,,,5603,Y_1603
426,2011.290405,2011.375366,Y,15-49,National survey,MW,0.6084446,0.025783173,,0.025783173,,N,,N,,N,,?,None,N,,N,,,,,,,5608,Y_1604
180,2013.580811,2014.158936,Y,15-49,DHS,MW,0.0750726,0.129266047,,,0.276725547,N,,N,,N,,None,None,N,,N,0.00481224,0.00832019,0.008998635,0.074081105,0.07692379,0.044870855,5612,Y_1605
608,2013.580811,2013.745239,Y,15-49,DHS,MW,0.3737497,0.177364147,,,0.174996066,N,,N,,N,,None,None,N,,N,0.005654346,0.004516082,0.00419085,0.026641373,0.034112399,0.031968584,5613,Y_1606
887,2013.665771,2013.912354,Y,15-49,DHS,MW,0.2521165,0.082744007,,,0.3345884,N,,N,,N,,None,None,N,,N,0.006263991,0.00218845,0.005547458,0.031254,0.055247724,0.027338035,5615,Y_1607
516,2013.328735,2013.745239,Y,15-49,DHS,MW,0.5526489,0.008457558,,,0.175301745,N,,N,,N,,None,None,N,,N,0.010921853,0.002045812,0.007836792,0.043766227,0.241911338,0.06306778,5616,Y_1608
384,2016.498657,2016.665771,Y,15-49,MICS,MW,0.1430000,0.012,,,0.305,N,,N,,N,,None,None,N,,Y,,,,,,,5635,Y_1609
624,2014.161621,2014.578125,Y,15-49,MICS,MW,0.1437259,0.015885528,,,0.223165628,N,,N,,N,,None,None,N,,Y,0.007204755,0.002303319,0.006440751,0.059038229,0.148836226,0.037726475,5637,Y_1610
478,2015.49585,2015.912354,Y,15-49,Other,MW,0.1560000,0.022,,,0.336,N,,N,,N,,None,None,N,,N,,,,,,,5638,Y_1611
566,2016.668457,2017.082153,Y,15-49,Other,MW,0.1080000,0.026,,,0.276,N,,N,,N,,None,None,N,,N,,,,,,,5640,Y_1612
120,2014,2015,Y,15-49,MICS,MW,0.1993222,0.144101744,,,0.179739089,N,,N,,N,,None,None,N,,Y,0.007481466,0.006255019,0.00592349,0.050665317,0.054856172,0.041470511,5641,Y_1613
178,2014.832886,2015.158936,Y,15-49,MICS,MW,0.1851521,0.11604285,,,0.179122044,N,,N,,N,,None,None,N,,Y,,,,,,,5642,Y_1614
678,2014,2015,Y,15-49,MICS,MW,0.3739248,0.030921554,,,0.326736955,N,,N,,N,,None,None,N,,Y,0.013515118,0.004493772,0.013198513,0.060966639,0.159496595,0.06581488,5644,Y_1615
894,2013.580811,2014.32605,Y,15-49,DHS,MW,0.4463911,0.043775242,,,0.211480821,N,,N,,N,,None,None,N,,N,0.007610148,0.003306327,0.005462318,0.030795437,0.079144458,0.034227654,5659,Y_1616
204,2014.328735,2014.328735,Y,15-49,MICS,MW,0.1235805,0.055051241,,,0.331408749,N,,N,,N,,None,None,N,,Y,0.005246142,0.003663797,0.005913763,0.048492909,0.070514085,0.028204568,5665,Y_1617
398,2015.704102,2015.871216,Y,15-49,MICS,MW,0.5359843,0.020955689,,,0.098046984,N,,N,,N,,None,None,N,,Y,0.008047822,0.002072943,0.004552206,0.03232316,0.101118283,0.050321704,5666,Y_1618
764,2015.871216,2016.202759,Y,15-49,MICS,MW,0.7550000,0.028,,,0.062,N,,N,,N,,None,None,N,,Y,,,,,,,5669,Y_1619
524,2014.084961,2014.493164,Y,15-49,MICS,MW,0.4714958,0.024771369,,,0.252131307,N,,N,,N,,None,None,N,,Y,0.008317599,0.002380273,0.006087924,0.03298388,0.097212574,0.035303633,5672,Y_1620
192,2014.084961,2014.739746,Y,15-49,MICS,MW,0.7215143,0.015684475,,,0.080220903,N,,N,,N,,None,None,N,,Y,0.01475899,0.004212277,0.008249965,0.077051562,0.285787085,0.118044851,5673,Y_1621
214,2014.413696,2014.662964,Y,15-49,MICS,MW,0.6804807,0.014534606,,,0.114211127,N,,N,,N,,None,None,N,,Y,0.005842362,0.001327599,0.003540845,0.028168438,0.09661237,0.046207007,5674,Y_1622
328,2014,2015,Y,15-49,MICS,MW,0.3256591,0.01325976,,,0.280197394,N,,N,,N,,None,None,N,,Y,0.011096594,0.002382653,0.010555932,0.05060139,0.182622351,0.059919965,5675,Y_1623
324,2016,2017,Y,15-49,MICS,MW,0.0780000,0.009,,,0.276,N,,N,,N,,None,None,N,,Y,,,,,,,5676,Y_1624
466,2015.547974,2015.802734,Y,15-49,MICS,MW,0.1510583,0.004658425,,,0.306804052,N,,N,,N,,None,None,N,,Y,0.006193092,7.03E-04,0.005717771,0.048387811,0.152286051,0.027078463,5677,Y_1625
694,2017,2018,Y,15-49,MICS,MW,0.2180000,0.007,,,0.263,N,,N,,N,,None,None,N,,Y,,,,,,,5679,Y_1626
4,2015.413696,2016.161621,Y,15-49,DHS,MW,0.1978408,0.026864288,,,0.244653465,N,,N,,N,,None,None,N,,N,0.006802585,0.002147634,0.005415976,0.043837429,0.08503315,0.030762159,5689,Y_1627
214,2013.49585,2013.830078,Y,15-49,DHS,MW,0.6863237,0.032196931,,,0.108459338,N,,N,,N,,None,None,N,,N,0.006257979,0.002358977,0.004359814,0.047154996,0.119266071,0.086008997,5710,Y_1628
818,2014.246582,2014.493164,Y,15-49,DHS,MW,0.5688441,0.016399603,,,0.126039758,N,,N,,N,,None,None,N,,N,0.005398388,0.001074423,0.003206087,0.0223829,0.067983871,0.02986535,5711,Y_1629
404,2014.49585,2014.556152,Y,15-49,PMA,MW,0.5332664,0.002570469,,,0.228432358,N,,N,,N,,None,None,N,,N,0.018098005,9.46E-04,0.010529494,0.072718978,0.37565445,0.078275947,5721,Y_1630
800,2015.580811,2015.745239,Y,15-49,PMA,MW,0.3045222,0.0389501,,,0.318978574,N,,N,,N,,None,None,N,,N,0.015335907,0.006166515,0.017676348,0.073138787,0.167617052,0.083488893,5722,Y_1631
840,2011,2014,Y,15-49,National survey,AL,0.7010000,0.042,,0.042,,N,,N,,N,,?,None,N,,N,,,,,,,5723,Y_1632
360,2013,2014,Y,15-49,Other,MW,0.6090000,0.01,,0.01,,N,,N,,N,,None,None,N,,N,,,,,,,5724,Y_1633
704,2013,2014,Y,15-49,National survey,MW,0.6701570,0.101630955,,0.101630955,,N,,N,,N,,None,None,N,,N,,,,,,,5725,Y_1634
795,2015.704102,2016.03833,Y,15-49,MICS,MW,0.4709821,0.0310789,,,0.121247078,N,,N,,N,,None,None,N,,Y,0.010599619,0.00317885,0.005225031,0.043294331,0.107543682,0.053041018,5731,Y_1635
484,2014.588989,2014.734253,Y,15-49,National survey,MW,0.6839580,0.039042,,0.039042,,N,,N,,N,,None,None,N,,N,,,,,,,5734,Y_1636
704,2012.301392,2012.498657,Y,15-49,National survey,MW,0.6657311,0.096199047,,0.096199047,,N,,N,,N,,None,None,N,,N,,,,,,,5752,Y_1637
84,2015.797241,2016.082153,Y,15-49,MICS,MW,0.4850000,0.029,,,0.222,N,,N,,N,,None,None,N,,Y,,,,,,,5761,Y_1638
854,2015.328735,2015.493164,Y,15-49,PMA,MW,0.2015084,0.006646333,,,0.331745463,N,,N,,N,,None,None,N,,N,0.023160853,0.001942099,0.027748758,0.144281833,0.296806508,0.134645882,5764,Y_1639
231,2014.747925,2014.997314,Y,15-49,PMA,MW,0.3419539,0.008368534,,,0.263912746,N,,N,,N,,None,None,N,,N,0.021510918,0.001953354,0.013986365,0.096095799,0.239011361,0.077425428,5765,Y_1640
288,2014.084961,2014.411011,Y,15-49,PMA,MW,0.1773151,0.017887503,,,0.399878618,N,,N,,N,,None,None,N,,N,0.012385377,0.005726116,0.0148993,0.085827804,0.327915742,0.061772723,5766,Y_1641
288,2014.665771,2014.997314,Y,15-49,PMA,MW,0.2111233,0.043645308,,,0.34430213,N,,N,,N,,None,None,N,,N,0.013063844,0.007399826,0.016175336,0.08060038,0.182244513,0.076450815,5767,Y_1642
404,2015.413696,2015.578125,Y,15-49,PMA,MW,0.5888717,0.021456226,,,0.170786321,N,,N,,N,,None,None,N,,N,0.016911854,0.004201663,0.010711559,0.070734271,0.202684657,0.07334298,5768,Y_1643
426,2014.665771,2014.997314,Y,15-49,DHS,MW,0.5979442,0.003561462,,,0.184279536,N,,N,,N,,None,None,N,,N,0.011310475,0.001187969,0.008193602,0.046976725,0.333779955,0.063222994,5769,Y_1644
458,2014.665771,2015.082153,Y,15-49,National survey,MW,0.3430000,0.179,,0.179,,N,,N,,N,,None,None,N,,N,,,,,,,5770,Y_1645
288,2014.665771,2014.997314,Y,15-49,DHS,MW,0.2219058,0.04483632,,,0.298971607,N,,N,,N,,None,None,N,,N,0.008901581,0.004493475,0.007963907,0.052450767,0.106718553,0.03905529,5778,Y_1646
686,2014,2014.830078,Y,15-49,DHS,MW,0.2028152,0.018802425,,,0.255578336,N,,N,,N,,None,None,N,,N,0.010679321,0.002691562,0.009196804,0.066379883,0.146910048,0.046544633,5779,Y_1647
404,2014.328735,2014.830078,Y,15-49,DHS,MW,0.5322079,0.04750702,,,0.090248074,N,,N,,N,,None,None,N,,N,,,,,,,5780,Y_1648
392,2015,2016,Y,15-49,National survey,MW,,,0.398,,,N,,N,,N,,None,None,N,,N,,,,,,,5786,Y_1649
50,2014.413696,2014.912354,Y,15-49,DHS,MW,0.5405530,0.083920093,,,0.12010011,N,,N,,N,,None,None,N,,N,0.006400408,0.003787065,0.00459328,0.02838184,0.054012252,0.046407088,5787,Y_1650
170,2015.084961,2016.246582,Y,15-49,DHS,MW,0.7590045,0.050146128,,,0.070374358,N,,N,,N,,None,None,N,,N,0.005069134,0.002475204,0.002303552,0.037012771,0.068849362,0.062671862,5788,Y_1651
